ID_PT_INGR;DENOMINAZ;CITTA;INDIRIZZO;CIRCOSCR;CAP;TEL;FAX;EMAIL;URL;ORDINE;TIPOLOGIA;DETTAGLIO;STATALE;PARITARIA;COMUNALE;TIPO_SCUOL;COMPRENS;QUARTIERE;geometry;LATITUDE;LONGITUDE
543;SAN MARCO DI SANDIANO MICHELE;TORINO;VIA ONORATO VIGLIANI 11 int. 9;8;10135;011 614312;011 614312;paolascrofani@ymail.com;http://istitutosanmarco.to.it;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;;;POINT (7.63774730338666 45.02338083403932);45.02338083403932;7.63774730338666
544;Wonderland School S.r.l.;TORINO;VIA ONORATO VIGLIANI 11 int. 9;8;10135;011 614312;011 614312;paolascrofani@ymail.com;;SCUOLA PRIMARIA;;;non statale;non paritaria;;Sede di Plesso;;;POINT (7.63774730338666 45.02338083403932);45.02338083403932;7.63774730338666
545;ELSA MORANTE;TORINO;VIA ORVIETO 1 int. 5;5;10149;011 5537662;011 213642;toee00400r@istruzione.it;http://www.circolodidatticoallievo.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Allievo""";;POINT (7.66905385355888 45.0912480046259);45.0912480046259;7.66905385355888
546;BALBIS;TORINO;VIA OTTAVIO ASSAROTTI 12;1;10122;011 5069847;011 530778;TORC090001@istruzione.it;http://www.istitutoalbesteiner.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. ATIPICO / ARTIGIANATO;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Albe Steiner""";;POINT (7.673770374912339 45.07305029904879);45.073050299048795;7.673770374912339
547;BALBIS;TORINO;VIA OTTAVIO ASSAROTTI 12;1;10122;011 5069847;011 530778;TORC090001@istruzione.it;http://www.istitutoalbesteiner.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERV. COMM. TURIS. PUBBL;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Albe Steiner""";;POINT (7.673770374912339 45.07305029904879);45.073050299048795;7.673770374912339
548;ANTONIO MEUCCI;TORINO;VIA OTTAVIO REVEL 8;1;10121;011 533515;011 540904;scuola.meucci@libero.it;http://www.scuolamediameucci.it;SCUOLA SEC. I GRADO;;;statale;;;Sede centrale;"Istituto Secondario I grado - ""Antonio Meucci""";;POINT (7.670038089639895 45.06908993760064);45.069089937600644;7.670038089639895
549;ALVAR AALTO;TORINO;VIA PAOLO BRACCINI 11;3;10141;011 3828181 - 192;011 3808042;segreteria@itgalvaraalto.it;http://www.itgalvaraalto.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. GEOMETRI;statale;;;Sezione staccata;Istituto Tecnico Statale per Geometri;;POINT (7.654807056707154 45.05949684168563);45.05949684168563;7.654807056707154
550;DI VIA BRACCINI 63;TORINO;VIA PAOLO BRACCINI 63;3;10141;011 337167;011 331507;Santorre_Santarosa@infinito.it;http://www.circolosantarosa.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Santarosa""";;POINT (7.649436670911196 45.06013865900179);45.06013865900179;7.649436670911196
551;SANTORRE DI SANTAROSA;TORINO;VIA PAOLO BRACCINI 70;3;10141;011 331507;011 331507;Santorre_Santarosa@infinito.it;http://www.circolosantarosa.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Circolo Didattico - ""Santarosa""";;POINT (7.647264365064995 45.06055049129485);45.06055049129485;7.647264365064995
552;MALTA;TORINO;VIA PAOLO BRACCINI 75;3;10141;011 3822803;011 3358056;smmbraccini@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.64856530587786 45.0602379780838);45.0602379780838;7.64856530587786
553;ROMOLO ZERBONI SEZ. SERALE;TORINO;VIA PAOLO DELLA CELLA 3;5;10148;011 2200179;011 2202017;ipsiazerboni@tin.it;http://www.ipsiazerboni.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Romolo Zerboni""";;POINT (7.679012123583487 45.10483508839967);45.10483508839967;7.679012123583487
554;ROMOLO ZERBONI;TORINO;VIA PAOLO DELLA CELLA 3;5;10148;011 2200179;011 2202017;ipsiazerboni@tin.it;http://www.ipsiazerboni.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Romolo Zerboni""";;POINT (7.679012123583487 45.10483508839967);45.10483508839967;7.679012123583487
555;ENZO FERRARI;TORINO;VIA PAOLO GAIDANO 126;2;10137;011 3094367;011 307887;totf170006@istruzione.it;http://share.dschola.it/itisferrari/default.aspx;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Ferrari""";;POINT (7.621788428360979 45.04206220707462);45.04206220707462;7.621788428360979
556;ENZO FERRARI;TORINO;VIA PAOLO GAIDANO 126;2;10137;011 3094367;011 307887;TOTF170006@istruzione.it;http://share.dschola.it/itisferrari/default.aspx;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. INDUSTRIALE;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Ferrari""";;POINT (7.621788428360979 45.04206220707462);45.04206220707462;7.621788428360979
557;VIRGINIA AGNELLI;TORINO;VIA PAOLO SARPI 123;2;10135;011 610905;011 6192483;scuola.vagnelli@alice.it;http://www.virginiaagnelli.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Istituto Virginia Agnelli;;POINT (7.642611383637542 45.0310336272828);45.0310336272828;7.642611383637542
558;AGNELLI VIRGINIA;TORINO;VIA PAOLO SARPI 123;2;10135;011 610905;011 6192483;scuola.vagnelli@alice.it;http://www.virginiaagnelli.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;Istituto Virginia Agnelli;;POINT (7.642611383637542 45.0310336272828);45.0310336272828;7.642611383637542
559;CARLO GRASSI;TORINO;VIA PAOLO VERONESE 305;5;10148;011 2266550;011 2266843;segramm@itisgrassi.it;http://www.itisgrassi.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. INDUSTRIALE;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Carlo Grassi""";;POINT (7.661797793596337 45.11140718582614);45.11140718582614;7.661797793596337
560;G. PLANA;TORINO;VIA PARENZO 46;5;10151;011 4550271;011 4550271;segreteria@ipiaplana.it;http://www.ipiaplana.it;SCUOLA SEC. II GRADO;I.P. SETT. INDUSTRIA E ARTIGIANATO;I.P. INDUSTRIA E ARTIG.;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Plana""";;POINT (7.639173636339197 45.09886633968583);45.098866339685834;7.639173636339197
561;CENTRO PED. BAMBINI LOGOPATICI;TORINO;VIA PASQUALE PAOLI 75;8;10134;011 3171515;011 3171515;anpaoli@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.65129547581048 45.03333857966732);45.03333857966732;7.65129547581048
562;J. B. BECCARI (C/O CROCE MORELLI);TORINO;VIA PESARO 11;7;10152;011 2478391;011 2358071;jbeccari@tin.it;http://www.istitutobeccari.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERVIZI ALBERGHIERI;statale;;;Aule staccate;"Istituto d'istruzione Secondaria Superiore - ""J.B. Beccari""";;POINT (7.676238633314305 45.08453553570344);45.08453553570344;7.676238633314305
563;J. B . BECCARI (C/O CROCE MORELLI);TORINO;VIA PESARO 11;7;10152;011 2478391;011 2358071;jbeccari@tin.it;http://www.istitutobeccari.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. ATIPICO / ARTIGIANATO;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""J.B. Beccari""";;POINT (7.676238633314305 45.08453553570344);45.08453553570344;7.676238633314305
564;VERGA;TORINO;VIA PESARO 11;7;10152;011 4363250;011 4363250;scuolagverga@fastwebmail.it;;SCUOLA SEC. I GRADO;;;statale;;;Succursale;"Istituto Secondario I grado ""Croce-Morelli""";;POINT (7.676238633314305 45.08453553570344);45.08453553570344;7.676238633314305
565;RODARI;TORINO;VIA PIACENZA 16;8;10127;011 618120;011 3170423;colloroda@libero.it;http://www.scuolaelementarecolloditorino.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Il Circolo Didattico ""Carlo Collodi""";;POINT (7.646925914367506 45.02020702243692);45.02020702243692;7.646925914367506
566;SACRO CUORE;TORINO;VIA PIANEZZA 110;5;10151;011 731779;011 4532526;tolucento@fma-ipi.it;http://www.istitutosacrocuore.org;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Istituto Paritario Sacro Cuore;;POINT (7.647951318276689 45.0951231511571);45.095123151157104;7.6479513182766885
567;SACRO CUORE;TORINO;VIA PIANEZZA 110;5;10151;011 731779;011 4532526;materna.lucento.to@tiscali.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.647951318276689 45.0951231511571);45.095123151157104;7.6479513182766885
570;SS. NATALE;TORINO;VIA PIEDICAVALLO 5;4;10145;011 7710358;011 5690040;info@ssnatale.it;http://www.ssnatale.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;;;POINT (7.642222758671119 45.07611841409011);45.07611841409011;7.642222758671119
571;SS. NATALE;TORINO;VIA PIEDICAVALLO 5;4;10145;011 740460;011 7712179;sr.s.natale@torino.chiesacattolica.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.642222758671119 45.07611841409011);45.07611841409011;7.642222758671119
572;SS. NATALE;TORINO;VIA PIEDICAVALLO 5;4;10145;011 7710358;011 5690040;direzione@ssnatale.it;http://www.ssnatale.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;;;POINT (7.642222758671119 45.07611841409011);45.07611841409011;7.642222758671119
573;SCUOLA D'INFANZIA;TORINO;VIA PIETRO COSSA 115 int. 21;4;10146;011 711831;011 726921;TOEE03400L@ISTRUZIONE.IT;http://digilander.libero.it/scuola.kennedy;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Kennedy""";;POINT (7.622350667395567 45.08274742375256);45.082747423752565;7.622350667395567
574;MAJORANA;TORINO;VIA PIETRO FRATTINI 11;2;10137;011 3099128;011 3118900;segreteria@majoranatorino.it;http://www.majoranatorino.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Ettore Majorana""";;POINT (7.6288506264644 45.03601620479616);45.03601620479616;7.6288506264644
575;R. D'AZEGLIO;TORINO;VIA PIETRO GIURIA 43;8;10126;011 6966660;011 6966660;TOIC81900C@istruzione.it;http://www.icmanzoni.org;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Istituto Comprensivo - ""Manzoni""";;POINT (7.67704813162521 45.04561283862159);45.04561283862159;7.67704813162521
576;VITTORIO ALFIERI;TORINO;VIA PIETRO PALMIERI 58;3;10138;011 4476070;011 4476164;elemalfieri@tin.it;http://www.ddvittorioalfieri.it/;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Direzione Didattica ""Vittorio Alfieri""";;POINT (7.659573610704958 45.07178470960217);45.07178470960217;7.659573610704958
577;MARGHERITA DI SAVOIA;TORINO;VIA PIETRO THOUAR 2;5;10149;011 213540;011 257376;TOIC873005@istruzione.it;http://www.padregemelli.it;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Istituto Comprensivo - ""Padre Gemelli""";;POINT (7.656055501148762 45.09170970224763);45.09170970224763;7.656055501148762
578;MARIELE VENTRE;TORINO;VIA PLAVA 177;2;10135;011 3470810;011 19703254;segreteriasalvemini@fastweb.it;http://www.gaetanosalvemini.scuole.piemonte.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Istituto Comprensivo - Gaetano Salvemini""";;POINT (7.607565161378159 45.02323068155716);45.02323068155716;7.607565161378159
579;HELEN KELLER;TORINO;VIA PODGORA 28;8;10135;011 612085;011 6190117;toic88200x@istruzione.it;http://www.cddogliotti.it;SCUOLA D'INFANZIA;;;statale;;;Succursale;"Circolo Didattico - ""Dogliotti""";;POINT (7.643964930303721 45.02685840044539);45.02685840044539;7.643964930303721
580;LINUS;TORINO;VIA POIRINO 9;8;10134;011 3172285;011 3185336;TOIC881004@ISTRUZIONE.IT;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Istituto Comprensivo - ""Montevideo""";;POINT (7.649347354170588 45.03365181466062);45.03365181466062;7.649347354170588
581;CAROLINA AGAZZI;TORINO;VIA POSTUMIA 28;3;10141;011 7070652;011 7070652;agazzi_ottino@tin.it;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico ""Agazzi Ottino""";;POINT (7.62121612110454 45.06822757356659);45.06822757356659;7.62121612110454
582;C. CATTANEO;TORINO;VIA POSTUMIA 57 int. 60;3;10142;011 7071984;011 7078256;segreteria@liceocarlocattaneo.it;http://www.liceocarlocattaneo.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Carlo Cattaneo""";;POINT (7.6170442543812 45.06726479243336);45.067264792433356;7.6170442543812
583;GIAN BURRASCA;TORINO;VIA POZZO STRADA 12 int. 1;3;10139;011 710368;011 7790915;toee00500l@istruzione.it;http://www.scuolabaricco.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Piertro Baricco""";;POINT (7.628326454821232 45.07390830287824);45.073908302878245;7.628326454821232
584;BAY;TORINO;VIA PRINCIPE TOMMASO 25;8;10125;011 6698710;011 6507205;smmprincipetommaso@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.681815490403654 45.05790265091178);45.05790265091178;7.681815490403654
585;QUINTINO SELLA;TORINO;VIA RAIMONDO MONTECUCCOLI 12;1;10121;011 542470;011 547583;itcsella@tin.it;http://www.quintinosella.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. COMMERCIALE;statale;;;Sede centrale;"Istituto d'istruzione Secondaria Superiore - ""Quintino Sella""";;POINT (7.670889233009598 45.07031405584036);45.070314055840356;7.670889233009598
586;Paolo BOSELLI;TORINO;VIA RAIMONDO MONTECUCCOLI 12;1;10121;011 538883;011 549342;didattica@ipcboselli.it;http://www.istitutoboselli.it;SCUOLA SEC. II GRADO;I.P. SETT SERVIZI;I. P. SERV. COMM. TURIS. PUBBL;statale;;;Sede centrale;"Istituto ""Paolo Boselli""";;POINT (7.670889233009598 45.07031405584036);45.070314055840356;7.670889233009598
587;Paolo BOSELLI;TORINO;VIA RAIMONDO MONTECUCCOLI 12;1;10121;011 538883;011 549342;didattica@ipcboselli.it;http://www.istitutoboselli.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. PER IL TURISMO;statale;;;Scuola coordinata;"Istituto ""Paolo Boselli""";;POINT (7.670889233009598 45.07031405584036);45.070314055840356;7.670889233009598
588;RUSSELL - MORO;TORINO;VIA ROCCO SCOTELLARO 15;6;10155;011 2427176;011 2422947;TOTD290002@istruzione.it;http://www.russell-moro.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. PERITI AZIENDALI;statale;;;Scuola coordinata;"Istituto d'istruzione Secondaria Superiore - ""Russell - Moro""";;POINT (7.701843019446719 45.10625322010914);45.10625322010914;7.701843019446719
589;RUSSELL - MORO;TORINO;VIA ROCCO SCOTELLARO 15;6;10155;011 2427176;011 2422947;TOTD290002@istruzione.it;http://www.russell-moro.it;SCUOLA SEC. II GRADO;I.T. SETT ECONOMICO;I.T. COMMERCIALE;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Russell - Moro""";;POINT (7.701843019446719 45.10625322010914);45.10625322010914;7.701843019446719
590;SCUOLA D'INFANZIA;TORINO;VIA ROCCO SCOTELLARO 19;6;10155;011 266747;011 2050385;smmscotellaro@comune.torino.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;comunale;Sede di plesso;;;POINT (7.701173549755723 45.10671926916099);45.10671926916099;7.701173549755723
591;WALT DISNEY;TORINO;VIA ROCCO SCOTELLARO 7;6;10155;011 266965;011 266965;segreteria@annafrank.it;http://share.dschola.it/annafrankto/default.aspx;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Anna Frank""";;POINT (7.700393381270127 45.10595721790082);45.105957217900816;7.700393381270127
592;SAN GIUSEPPE CAFASSO;TORINO;VIA RODOLFO BETTAZZI 6;5;10148;011 2200995;011 2207168;scuolacafasso@tin.it;http://www.scuolacafasso.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Scuola San Giuseppe Cafasso;;POINT (7.683127308697244 45.10572069052493);45.105720690524926;7.6831273086972445
593;S. GIUSEPPE CAFASSO;TORINO;VIA RODOLFO BETTAZZI 6;5;10148;011 2200995;011 2207168;scuolacafasso@tin.it;http://www.scuolacafasso.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;Scuola San Giuseppe Cafasso;;POINT (7.683127308697244 45.10572069052493);45.105720690524926;7.6831273086972445
594;L. LUZZATI;TORINO;VIA RONDISSONE 32;6;10155;011 2053238;011 2462435;TOEE05600D@istruzione.it;;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Circolo Didattico - ""Sabin""";;POINT (7.690539313067575 45.09730515333678);45.097305153336784;7.690539313067575
595;SACRA FAMIGLIA;TORINO;VIA ROSOLINO PILO 24;4;10143;011 7493322;011 7493422;segreteria@collegiosacrafamiglia.it;http://www.collegiosacrafamiglia.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Collegio Sacra Famiglia;;POINT (7.648270276222851 45.07753169634653);45.077531696346526;7.648270276222851
596;SACRA FAMIGLIA;TORINO;VIA ROSOLINO PILO 24;4;10143;011 7493322;011 7493422;segreteria@collegiosacrafamiglia.it;http://www.collegiosacrafamiglia.it;SCUOLA SEC. II GRADO;LICEO;LICEO CLASSICO;non statale;paritaria;;Sede centrale;Collegio Sacra Famiglia;;POINT (7.648270276222851 45.07753169634653);45.077531696346526;7.648270276222851
597;SACRA FAMIGLIA;TORINO;VIA ROSOLINO PILO 24;4;10143;011 7493322;011 7493422;segreteria@collegiosacrafamiglia.it;http://www.collegiosacrafamiglia.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;Collegio Sacra Famiglia;;POINT (7.648270276222851 45.07753169634653);45.077531696346526;7.648270276222851
598;IL PAESE DEL SOLE;TORINO;VIA ROSOLINO PILO 24;4;10143;011 7493322;011 7493422;segreteria@collegiosacrafamiglia.it;http://www.collegiosacrafamiglia.it;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;Collegio Sacra Famiglia;;POINT (7.648270276222851 45.07753169634653);45.077531696346526;7.648270276222851
599;SACRA FAMIGLIA;TORINO;VIA ROSOLINO PILO 24;4;10143;011 7493322;011 7403422;segreteria@collegiosacrafamiglia.it;http://www.collegiosacrafamiglia.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;non statale;paritaria;;Sezione differenziata;Collegio Sacra Famiglia;;POINT (7.648270276222851 45.07753169634653);45.077531696346526;7.648270276222851
600;BRUNO MUNARI;TORINO;VIA ROVERETO 21;2;10136;011 365577;011 365577;materna@scuolamunari-sinigaglia.it;http://share.dschola.it/sinigaglia;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;;;POINT (7.638878265556842 45.05246855332365);45.05246855332365;7.638878265556842
601;G. GUARINI;TORINO;VIA ROVIGO 19;7;10152;011 4363377;;segreteria@itgguarini.it;http://www.itgguarini.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. GEOMETRI;statale;;;Succursale;"Istituto d'istruzione Secondaria Superiore - ""Guarino Guarini""";;POINT (7.678189755666883 45.08408180479908);45.08408180479908;7.6781897556668826
602;LUIGI CASALE;TORINO;VIA ROVIGO 19;7;10152;011 4363144;011 4366520;itis.casale@libero.it;http://www.itiscasale.it;SCUOLA SEC. II GRADO;I.T. SETT TECNOLOGICO;I.T. INDUSTRIALE;statale;;;Sezione staccata;"Istituto Tecnico Industriale ""Luigi Casale""";;POINT (7.678189755666883 45.08408180479908);45.08408180479908;7.6781897556668826
603;PICCOLO PRINCIPE;TORINO;VIA RUBIANA 8/A;3;10139;011 7497386;011 7497386;info@scuolapiccoloprincipe.it;http://scuolapiccoloprincipe.it;SCUOLA D'INFANZIA;;;non statale;non paritaria;;Sede di plesso;;;POINT (7.639107729425736 45.07450649382232);45.07450649382232;7.639107729425736
604;ANGELITA DI ANZIO;TORINO;VIA RUGGERO LEONCAVALLO 61;6;10154;011 2474201;011 852641;scgabel@tin.it;http://www.arigabelli.it;SCUOLA D'INFANZIA;;;statale;;;Sede di plesso;"Direzione Didatrica - ""Aristide Gabelli""";;POINT (7.702850194321486 45.08801206371158);45.08801206371158;7.702850194321486
605;EMANUELE ARTOM;TORINO;VIA S. ANSELMO 7;8;10125;011 658587;011 6696266;segreteria_scuola@libero.it;http://www.scuola-ebraica-torino.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;Scuola Ebraica Torino;;POINT (7.68181730107009 45.06007429651329);45.06007429651329;7.68181730107009
606;COLONNA E FINZI;TORINO;VIA S. ANSELMO 7;8;10125;011 658587;011 6696266;segreteria_scuola@libero.it;http://www.scuola-ebraica-torino.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;Scuola Ebraica Torino;;POINT (7.68181730107009 45.06007429651329);45.06007429651329;7.68181730107009
607;COLONNA E FINZI;TORINO;VIA S. ANSELMO 7;8;10125;011 658587;011 6696266;segreteria_scuola@libero.it;http://www.scuola-ebraica-torino.it/;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Scuola Ebraica Torino;;POINT (7.68181730107009 45.06007429651329);45.06007429651329;7.68181730107009
608;SACRA FAMIGLIA;TORINO;VIA S. DONATO 17;4;10144;011 487603;011 487603;istitutodellasacrafamigl@tin.it;;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.666949533734307 45.07891973192782);45.07891973192782;7.666949533734307
609;FAA' DI BRUNO;TORINO;VIA S. DONATO 31;4;10144;011 489147;011 489147;scuole@faadibruno.it;http://www.scuolafaadibruno.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Scuola Fa¿i Bruno;;POINT (7.665022025764455 45.08002750695606);45.08002750695606;7.665022025764455
610;FAA' DI BRUNO;TORINO;VIA S. DONATO 31;4;10144;011 489147;011 489147;scuole@faadibruno.it;http://www.scuolafaadibruno.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;Scuola Fa¿i Bruno;;POINT (7.665022025764455 45.08002750695606);45.08002750695606;7.665022025764455
611;SAN GIUSEPPE;TORINO;VIA S. FRANCESCO DA PAOLA 23;1;10123;011 8123250;011 8124295;direzione@collegiosangiuseppe.it;http://www.collegiosangiuseppe.it;SCUOLA SEC. II GRADO;LICEO;LICEO CLASSICO;non statale;paritaria;;Sede centrale;"Collegio ""San Giuseppe""";;POINT (7.685652052637127 45.06352652279992);45.06352652279992;7.685652052637127
612;SAN GIUSEPPE;TORINO;VIA S. FRANCESCO DA PAOLA 23;1;10123;011 8123250;011 8124295;direzione@collegiosangiuseppe.it;http://www.collegiosangiuseppe.it;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;"Collegio ""San Giuseppe""";;POINT (7.685652052637127 45.06352652279992);45.06352652279992;7.685652052637127
613;SAN GIUSEPPE;TORINO;VIA S. FRANCESCO DA PAOLA 23;1;10123;011 8123250;011 8124294;direzione@collegiosangiuseppe.it;http://www.collegiosangiuseppe.it;SCUOLA SEC. II GRADO;LICEO;LICEO LINGUISTICO;non statale;paritaria;;Scuola coordinata;"Collegio ""San Giuseppe""";;POINT (7.685652052637127 45.06352652279992);45.06352652279992;7.685652052637127
614;SAN GIUSEPPE;TORINO;VIA S. FRANCESCO DA PAOLA 23;1;10123;011 8123250;011 8124294;direzione@collegiosangiuseppe.it;http://www.collegiosangiuseppe.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENTIFICO;non statale;paritaria;;Sede centrale;"Collegio ""San Giuseppe""";;POINT (7.685652052637127 45.06352652279992);45.06352652279992;7.685652052637127
615;SAN GIUSEPPE;TORINO;VIA S. FRANCESCO DA PAOLA 23;1;10123;011 8123250;011 8124295;direzione@collegiosangiuseppe.it;http://www.collegiosangiuseppe.it;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;"Collegio ""San Giuseppe""";;POINT (7.685652052637127 45.06352652279992);45.06352652279992;7.685652052637127
616;COLLEGIO SAN GIUSEPPE;TORINO;VIA S. FRANCESCO DA PAOLA 23;1;10123;011 8123250;011 8124295;direzione@collegiosangiuseppe.it;http://www.collegiosangiuseppe.it;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;"Collegio ""San Giuseppe""";;POINT (7.685652052637127 45.06352652279992);45.06352652279992;7.685652052637127
617;ISTITUTO FLORA;TORINO;VIA S. FRANCESCO DA PAOLA 42;1;10123;011 8125588;011 8125762;istitutoflora@hotmail.com;http://www.istitutoflora.it;SCUOLA SEC. II GRADO;LICEO;LICEO SCIENZE UMANE - EX IST. E SC. MAGISTR;non statale;paritaria;;Sede centrale;;;POINT (7.684437577402166 45.06198599617702);45.06198599617702;7.684437577402166
618;COTTOLENGO;TORINO;VIA S. GIUSEPPE BENEDETTO COTTOLENGO 14;7;10152;011 5225575;011 5225576;scuole.cottolengo@gmail.com;;SCUOLA SEC. I GRADO;;;non statale;paritaria;;Sede centrale;Scuole Cottolengo;;POINT (7.680564548532883 45.07918837351141);45.079188373511414;7.680564548532883
619;COTTOLENGO;TORINO;VIA S. GIUSEPPE BENEDETTO COTTOLENGO 14;7;10152;011 5225575;011 5225576;scuole.cottolengo@gmail.com;;SCUOLA PRIMARIA;;;non statale;paritaria;;Sede di Plesso;Scuole Cottolengo;;POINT (7.680564548532883 45.07918837351141);45.079188373511414;7.680564548532883
620;SACRO CUORE;TORINO;VIA S. MARIA MAZZARELLO 102;3;10142;011 702911 - 011 702912;011 700946;toscuoreinfanzia@fma-ipi.it;http://www.isacu.it;SCUOLA D'INFANZIA;;;non statale;paritaria;convenzionata;Sede di plesso;;;POINT (7.628247347800828 45.05782163795188);45.05782163795188;7.628247347800828
621;DON MILANI;TORINO;VIA S. MARINO 107;2;10137;011 3272087;011 3290470;segreteria@ddtocasalegno.it;http://share.dschola.it/casalegno/default.htm;SCUOLA PRIMARIA;;;statale;;;Sede di Plesso;"Direzione Didattica - ""Carlo Casalegno""";;POINT (7.638662182564611 45.03990406324189);45.03990406324189;7.638662182564611
622;IL MICINO;TORINO;VIA S. MARINO 31;2;10134;011 3160433;011 3160433;p.leone@ilmicino.it;http://www.ilmicino.it;SCUOLA D'INFANZIA;;;non statale;paritaria;non convenzionata;Sede di plesso;;;POINT (7.646655567177993 45.03682711489537);45.03682711489537;7.646655567177993
