ID_FARMACI;DENOMINAZ;INDIRIZZO;CIRCOSCRIZ;CAP;CITTA;TELEFONO;FAX;EMAIL;URL;CHIUS_INV;FERIE;ORARIO_INV;ORARIO_EST;NOTTURNA;COMUNALE;geometry;LATITUDE;LONGITUDE;QUARTIERE;DQUARTIERE;DCIRCOSCRIZ
38;CALVO;VIA BERNARDINO LUINI 34;5;10149;TORINO;011-250157;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;8,30/13,00-15,00/19,30;8,30/13,00-15,00/19,30;NO;non comunale;POINT (7.667202870409638 45.09718094005842);45.09718094005842;7.667202870409638;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
61;COMUNALE 11;STRADA LANZO 98/G;5;10148;TORINO;011-2262953;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 4 al 31 luglio 2011;8,30/12,30-15,00/19,00;8,30/12,30-15,00/19,00;NO;comunale;POINT (7.658899551045433 45.11449974040328);45.114499740403275;7.658899551045433;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
88;CORSO GROSSETO;CORSO GROSSETO 221;5;10147;TORINO;011-290055;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 31 luglio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.669710519394307 45.10471580616383);45.10471580616383;7.669710519394307;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
101;DEL MERCATO;CORSO GROSSETO 216;5;10148;TORINO;011-2268068;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;8,45/12,45-15,00/19,00;8,45/12,45-15,00/19,00;NO;non comunale;POINT (7.667634047091607 45.10556098237634);45.10556098237634;7.667634047091607;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
128;GARELLI s.n.c.;VIA GUGLIELMO CARDINALE MASSAIA 45;5;10147;TORINO;011-214176;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;9,00/12,30-14,45/19,30;9,00/12,30-14,45/19,30;NO;non comunale;POINT (7.671339991060592 45.09865411111262);45.098654111112616;7.671339991060592;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
155;MADONNA DI CAMPAGNA;CORSO GROSSETO 256;5;10148;TORINO;011-2267366;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 24 luglio 2011;9,00/12,45-15,00/19,15;9,00/12,45-15,00/19,15;NO;non comunale;POINT (7.663772145395595 45.10555665745013);45.10555665745013;7.663772145395595;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
187;PIAZZA VILLARI;VIA FOLIGNO 69;5;10149;TORINO;011-2296124;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;8,30-19,30;8,30-19,30;NO;non comunale;POINT (7.66252615224182 45.0995503043475);45.099550304347495;7.66252615224182;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
222;SAN FABIO s.a.s.;VIA STRADELLA 198;5;10147;TORINO;011-290449;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;8,30/12,30-15,00/19,00;8,30/12,30-15,00/19,00;NO;non comunale;POINT (7.666858062206112 45.10189815641461);45.10189815641461;7.666858062206112;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
238;SANTA CHIARA s.n.c.;VIA BORGARO 103;5;10149;TORINO;011-218217;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'11 al 31 luglio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.66279020772822 45.10208114670122);45.10208114670122;7.66279020772822;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
260;SARDI;VIA BORGARO 58;5;10149;TORINO;011-296569;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;8,30-19,30;8,30-19,30;NO;non comunale;POINT (7.663209876081916 45.09675099973131);45.09675099973131;7.663209876081916;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
277;VELA;CORSO POTENZA 92;5;10149;TORINO;011-252803;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dal 1° al 28 agosto 2011;9,00/13,00-15,00/19,30;9,00/13,00-15,00/19,30;NO;non comunale;POINT (7.65712501781046 45.09506637873499);45.09506637873499;7.6571250178104595;16;Madonna di Campagna;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
41;CASTALDI;PIAZZA TOMMASO CAMPANELLA 9;4;10146;TORINO;011-726968;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;9,00/12,30-15,30/19,30;9,00/12,30-15,30/19,30;NO;non comunale;POINT (7.632269067092336 45.08230296033695);45.082302960336946;7.632269067092336;14;Parella;San Donato - Campidoglio - Parella
60;COMUNALE 10;VIA VITTORIO ASINARI DI BERNEZZO 134;4;10146;TORINO;011-725767;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;comunale;POINT (7.624843325761677 45.08035221318872);45.080352213188725;7.6248433257616774;14;Parella;San Donato - Campidoglio - Parella
69;COMUNALE 22;VIA CARLO CAPELLI 47;4;10146;TORINO;011-725742;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;8,30/12,45-15,15/19,30;8,30/12,45-15,15/19,30;NO;comunale;POINT (7.633842827085404 45.07912576605514);45.079125766055135;7.633842827085404;14;Parella;San Donato - Campidoglio - Parella
146;LUCENTE;VIA VALENTINO CARRERA 88;4;10146;TORINO;011-726833;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.628063063187608 45.08016578620429);45.08016578620429;7.628063063187608;14;Parella;San Donato - Campidoglio - Parella
182;PARELLA;VIA CARLO CAPELLI 67;4;10146;TORINO;011-7795984;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011;8,30-19,30;8,30-19,30;NO;non comunale;POINT (7.634150808361704 45.08098785662386);45.08098785662386;7.634150808361704;14;Parella;San Donato - Campidoglio - Parella
191;PIETRO COSSA s.n.c.;VIA PIETRO COSSA 106;4;10146;TORINO;011-725625;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dal 4 al 24 luglio e dal 29 mggio al 5 giugno 2011;8,30/12,30-15,00/19,30;8,30/12,30-15,00/19,30;NO;non comunale;POINT (7.624647640710939 45.08278066536744);45.08278066536744;7.624647640710939;14;Parella;San Donato - Campidoglio - Parella
208;RINETTI;CORSO LECCE 31;4;10145;TORINO;011-7496040;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'11 al 31 luglio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.646256838003099 45.08004304038186);45.08004304038186;7.646256838003099;14;Parella;San Donato - Campidoglio - Parella
213;ROSSANO;CORSO MONTE GRAPPA 55;4;10146;TORINO;011-7715122;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 24 luglio 2011;8,45/12,30-15,15/19,30;8,45/12,30-15,15/19,30;NO;non comunale;POINT (7.637626316384453 45.08036257267624);45.080362572676236;7.637626316384453;14;Parella;San Donato - Campidoglio - Parella
244;SANTA MARTA;VIA NICOLA FABRIZI 102;4;10145;TORINO;011-740708;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;8,3,-19,30;8,30-19,30;NO;non comunale;POINT (7.643262386322144 45.08117375195847);45.08117375195847;7.643262386322144;14;Parella;San Donato - Campidoglio - Parella
266;SERRAVALLE;VIA MICHELE LESSONA 29;4;10145;TORINO;011-748905;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;8,45/12,45-15,15/19,15;8,45/12,45-15,15/19,15;NO;non comunale;POINT (7.647015846900212 45.08307236496248);45.08307236496248;7.647015846900212;14;Parella;San Donato - Campidoglio - Parella
272;TESORIERA;CORSO FRANCIA 212;4;10146;TORINO;011-740375;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 31 luglio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.635297598110834 45.07540109551405);45.07540109551405;7.635297598110834;14;Parella;San Donato - Campidoglio - Parella
54;COMUNALE 02;VIA SCIPIO SLATAPER 25;5;10149;TORINO;011-735814;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 4 al 31 luglio 2011;8,30/12,30-15,30/19,30;8,30/12,30-15,30/19,30;NO;comunale;POINT (7.656067440033367 45.09995936831622);45.09995936831622;7.656067440033367;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
75;COMUNALE 33;VIA ISERNIA 13;5;10151;TORINO;011-7399887;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;9,00/13,00-15,00/19,00;9,00/13,00-15,00/19,00;NO;comunale;POINT (7.656809672080713 45.1048571429393);45.1048571429393;7.656809672080713;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
111;DELLE VALLETTE s.n.c.;VIALE DEI MUGHETTI 9;5;10151;TORINO;011-735313;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;9,00/13,30-15,00/19,30;9,00/13,30-15,00/19,30;NO;non comunale;POINT (7.633889631764601 45.10314327103089);45.10314327103089;7.633889631764601;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
141;IGEA;LARGO TOSCANA 50;5;10149;TORINO;011-7391457;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 24 luglio 2011;8,30/13,00-14,30/19,15;8,30/13,00-14,30/19,15;NO;non comunale;POINT (7.657639780943954 45.0973557091012);45.0973557091012;7.657639780943954;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
147;LUCENTO;VIA OGLIANICO 4;5;10149;TORINO;011-732815;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'11 al 31 luglio 2011;8,45/13,00-15,00/19,15;8,45/13,00-15,00/19,15;NO;non comunale;POINT (7.65054216804437 45.09467267964857);45.09467267964857;7.65054216804437;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
188;PICCARDO;VIA DELLE VERBENE 11;5;10151;TORINO;011-7391292;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;8,30/12,45-15,30/19,15;8,30/12,45-15,30/19,15;NO;non comunale;POINT (7.630957803164347 45.10443722581758);45.10443722581758;7.630957803164347;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
190;PIEMONTE s.a.s.;CORSO TOSCANA 107;5;10151;TORINO;011-7392917;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;9,00/12,30-14,30/19,00;9,00/12,30-14,30/19,00;NO;non comunale;POINT (7.648776705018466 45.09916108936366);45.09916108936366;7.648776705018466;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
206;REGINA MARGHERITA;VIA PIETRO COSSA 280 int. 2;5;10151;TORINO;011-4559904;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.634106598033033 45.0948219115737);45.094821911573696;7.634106598033033;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
236;SANSOVINO;CORSO TOSCANA 185;5;10151;TORINO;011-735350;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.640872940670453 45.10147571486129);45.101475714861294;7.6408729406704525;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
250;SANTA TERESA;VIA GIOSUE' BORSI 114;5;10149;TORINO;011-734382;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;8,30/12,30-15,15/19,15;8,30/12,30-15,15/19,15;NO;non comunale;POINT (7.654546090542575 45.09955969006169);45.09955969006169;7.654546090542575;15;Le Valette;Borgo Vittoria - Madonna di Campagna - Lucento - Vallette
55;COMUNALE 04;VIA OROPA 69;7;10153;TORINO;011-895608;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 4 al 31 luglio 2011;8,30/12,30-15,30/19,30;8,30/12,30-15,30/19,30;NO;comunale;POINT (7.716950055847597 45.07240825862953);45.07240825862953;7.716950055847597;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
104;DELLA MOLE s.a.s.;CORSO S. MAURIZIO 35;7;10124;TORINO;011-889383;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'8 al 28 agosto 2011;9,00/13,00-15,00/19,00;9,00/13,00-15,00/19,00;NO;non comunale;POINT (7.693736700569128 45.07097933054141);45.07097933054141;7.693736700569128;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
160;MARINELLO;CORSO BELGIO 97;7;10153;TORINO;011-8995779;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'8 al 28 agosto 2011;Mar/Ven 8,30-19,30 Sab Mat: 8,30/12,30 Lun Pom: 12,30/19,30;Mar/Ven 8,30-19,30 Sab Mat: 8,30/12,30 Lun Pom: 12,30/19,30;NO;non comunale;POINT (7.717504558829905 45.07382080725246);45.07382080725246;7.717504558829905;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
196;PORINELLI;CORSO S. MAURIZIO 67;7;10124;TORINO;011-8177628;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 24 luglio 2011;8,30/13,00-15,00/19,30;8,30/13,00-15,00/19,30;NO;non comunale;POINT (7.697116678759877 45.06755220401219);45.06755220401219;7.697116678759877;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
242;SANTA GIULIA;VIA S. GIULIA 38;7;10124;TORINO;011-8177608;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'11 al 31 luglio 2011;8,30/13,00-15,00/19,30;8,30/13,00-15,00/19,30;NO;non comunale;POINT (7.697804007136965 45.07018589977027);45.070185899770266;7.697804007136965;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
268;SQUILLARIO;CORSO BELGIO 41;7;10153;TORINO;011-888098;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dal 1° al 28 agosto 2011;8,45/12,45-15,00/19,30;8,45/12,45-15,00/19,30;NO;non comunale;POINT (7.707935350170809 45.07219661147766);45.072196611477665;7.707935350170809;8;Vanchiglia;Aurora, Vanchiglia - Sassi - Madonna del Pilone
62;COMUNALE 12;CORSO VERCELLI 236;6;10155;TORINO;011-265215;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 4 al 31 luglio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;comunale;POINT (7.697453624260029 45.10798055039314);45.107980550393144;7.697453624260029;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
67;COMUNALE 20;VIA IVREA 47;6;10156;TORINO;011-2621325;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;comunale;POINT (7.705526435101569 45.116594193358);45.116594193358004;7.705526435101569;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
106;DELLA STURA s.n.c.;VIALE FALCHERA 70;6;10156;TORINO;011-2620362;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'11 al 31 luglio 2011;8,45/12,45-15,00/19,30;8,45/12,45-15,00/19,30;NO;non comunale;POINT (7.708989210565242 45.12661514874828);45.12661514874828;7.708989210565242;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
123;FRANCO;VIA NINO OXILIA 13;6;10155;TORINO;011-202382;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;9,00/13,00-15,00/19,30;9,00/13,00-15,00/19,30;NO;non comunale;POINT (7.700174331613726 45.10495221633001);45.10495221633001;7.700174331613726;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
197;PORPORA s.n.c.;VIA NICOLA PORPORA 41;6;10155;TORINO;011-2463287;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;8,30/13,00-15,00/19,00;8,30/13,00-15,30/19,30;NO;non comunale;POINT (7.69800779353911 45.09957799348259);45.09957799348259;7.69800779353911;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
258;SANTI ANGELI CUSTODI;CORSO VERCELLI 195;6;10155;TORINO;011-2464437;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 24 luglio 2011;8,30/13,00-15,15/19,15;8,30/13,00-15,30/19,30;NO;non comunale;POINT (7.694275304870373 45.1017359579171);45.1017359579171;7.694275304870373;19;Falchera;Barriera di Milano - Regio Parco - Barca - Bertolla - Falchera - Rebaudengo - Villaretto
63;COMUNALE 13;VIA CELESTE NEGARVILLE 8 int. 12;2;10135;TORINO;011-3470309;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;8,30-19,00;9,00-19,30;NO;comunale;POINT (7.611959411497625 45.02069796602672);45.020697966026724;7.611959411497625;23;Mirafiori Sud;Santa Rita - Mirafiori
80;COMUNALE 40;VIA ARTURO FARINELLI 36 int. 9;2;10135;TORINO;011-3488296;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato pom./lunedi' matt.;dal 1° al 28 agosto 2011;"Mar/Ven 8,30-19,00 Sab Mat: 8;30/13,00 Lun Pom: 13,00/19,00";"Mar/Ven 8,30-19,00 Sab Mat: 8;30/13,00 Lun Pom: 13,00/19,00";NO;comunale;POINT (7.632430836631216 45.01438971899012);45.014389718990124;7.632430836631216;23;Mirafiori Sud;Santa Rita - Mirafiori
180;OTTONE;CORSO UNIONE SOVIETICA 491;2;10135;TORINO;011-343590;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.63169304742142 45.01904092677842);45.01904092677842;7.63169304742142;23;Mirafiori Sud;Santa Rita - Mirafiori
210;ROATIS;VIA PRAMOLLO 6;2;10135;TORINO;011-3979279;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;8,30/12,30-15,15/19,15;8,30/12,30-15,15/19,15;NO;non comunale;POINT (7.62410481273074 45.02138288601318);45.02138288601318;7.62410481273074;23;Mirafiori Sud;Santa Rita - Mirafiori
220;SAN DOMENICO;CORSO UNIONE SOVIETICA 585;2;10135;TORINO;011-341157;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'8 al 28 agosto 2011;8,30/12,30-15,00/19,00;8,30/12,30-15,30/19,30;NO;non comunale;POINT (7.626514056647818 45.0144126060403);45.014412606040295;7.626514056647818;23;Mirafiori Sud;Santa Rita - Mirafiori
265;SENNACHERIBBO;VIA CANDIOLO 31;2;10127;TORINO;011-6067126;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 4 al 31 luglio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.655047026870021 45.01454067948367);45.014540679483666;7.6550470268700215;23;Mirafiori Sud;Santa Rita - Mirafiori
278;VIGLIANI;VIA ONORATO VIGLIANI 160;2;10127;TORINO;011-6060258;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;8,30/13,00-15,00/19,30;8,30/13,00-15,00/19,30;NO;non comunale;POINT (7.65161322570952 45.01710331926999);45.01710331926999;7.65161322570952;23;Mirafiori Sud;Santa Rita - Mirafiori
86;COMUNALE 46;PIAZZA CAMILLO BOZZOLO 11;8;10126;TORINO;011-633859;;;http://www.fctorinospa.it/index.php?option=com_ana;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;8,30/13,30-14,30/19,00;8,30/13,30-14,30/19,00;NO;comunale;POINT (7.672209684249418 45.0371356267492);45.037135626749205;7.672209684249418;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
110;DELLE MOLINETTE;VIA NIZZA 183;8;10126;TORINO;011-6963207;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dall'11 al 31 luglio 2011;Mar/Ven 8,30-19,00 Sab Mat: 8,30/13,00 Lun Pom: 13,00/19,00;Mar/Ven 8,30-19,00 Sab Mat: 8,30/13,00 Lun Pom: 13,00/19,00;NO;non comunale;POINT (7.670826869119712 45.04065067452159);45.040650674521586;7.670826869119712;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
144;LINGOTTO;VIA NIZZA 354;8;10127;TORINO;011-6963668;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato pom./lunedi' matt.;dal 4 al 24 luglio e dal 29 mggio al 5 giugno 2011;8,30/13,00-14,30/19,00;8,30/13,00-15,00/19,30;NO;non comunale;POINT (7.663032432984048 45.02170394192025);45.02170394192025;7.663032432984048;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
163;MILLEFONTI;VIA GENOVA 64;8;10126;TORINO;011-679452;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011 e dal 29 mggio al 5 giugno 2011;8,30/12,30-15,00/19,00;8,30/12,30-15,30/19,30;NO;non comunale;POINT (7.669956744104249 45.03355329626116);45.03355329626116;7.669956744104249;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
224;SAN GIACOMO s.a.s.;VIA GENOVA 122;8;10126;TORINO;011-6632473;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'11 al 31 luglio 2011;9,00/13,00-15,30/19,30;9,00/13,00-15,30/19,30;NO;non comunale;POINT (7.667607399972375 45.02795997321999);45.02795997321999;7.667607399972375;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
241;SANTA GEMMA;VIA GENOVA 89;8;10126;TORINO;011-6963961;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dall'8 al 28 agosto 2011 e dal 24 aprile al 1° maggio 2011;9,00/12,30-15,00/19,30;9,00/12,30-15,00/19,30;NO;non comunale;POINT (7.668977662789409 45.03062991413336);45.030629914133364;7.668977662789409;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
248;SANTA ROSALIA;CORSO PIERO MARONCELLI 28;8;10127;TORINO;011-6963349;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 1° al 28 agosto 2011;8,45/12,30-15,00/19,30;8,45/12,30-15,00/19,30;NO;non comunale;POINT (7.662508716398293 45.01870967612231);45.01870967612231;7.662508716398293;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
273;TETTI FRE';VIA NIZZA 214;8;10126;TORINO;011-6963523;;;http://www.farmapiemonte.org/trovafarmacie.lasso;sabato o mercoledi' settimane alterne;dal 1° al 21 agosto e dal 24 aprile al 1° maggio 2011;8,30/12,30-15,30/19,30;8,30/12,30-15,30/19,30;NO;non comunale;POINT (7.668652304116682 45.03625840490819);45.03625840490819;7.668652304116682;9;Nizza mille fonti;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
