AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;ANNOSCOLASTICO;INDIRIZZO_TOT;LATITUDE;LONGITUDE;formatted_address;geometry;QUARTIERE;DQUARTIERE;CIRCOSCRIZ;DCIRCOSCRIZ
NORD OVEST;10146;L219;TOIS067002;TOTD067018;I.I.S. CURIE - LEVI;"I.T.S.S.E.  ""C.LEVI""";NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS067002@istruzione.it;Non Disponibile;VIA MADONNA DE LA SALETTE 29;TORINO;PIEMONTE;www.iiscurielevi.gov.it;201718;VIA MADONNA DE LA SALETTE 29, TORINO, Italia;45.07741;7.617789999999999;Via Madonna De La Salette, 29, 10146 Torino TO, Italy;POINT (7.617789999999999 45.07741);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;TOIS067002;TOTD067018;I.I.S. CURIE - LEVI;"I.T.S.S.E.  ""C.LEVI""";NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS067002@istruzione.it;Non Disponibile;VIA MADONNA DE LA SALETTE 29;TORINO;PIEMONTE;www.iiscurielevi.gov.it;201718;VIA MADONNA DE LA SALETTE 29, TORINO, Italia;45.07741;7.617789999999999;Via Madonna De La Salette, 29, 10146 Torino TO, Italy;POINT (7.617789999999999 45.07741);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;TOIS067002;TOTD06751N;I.I.S. CURIE - LEVI;I.T.C. LEVI SERALE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS067002@istruzione.it;Non Disponibile;VIA MADONNA DE LA SALETTE 29;TORINO;PIEMONTE;www.copernicoluxemburg.gov.it;201718;VIA MADONNA DE LA SALETTE 29, TORINO, Italia;45.07741;7.617789999999999;Via Madonna De La Salette, 29, 10146 Torino TO, Italy;POINT (7.617789999999999 45.07741);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;TOIS067002;TOTD06751N;I.I.S. CURIE - LEVI;I.T.C. LEVI SERALE;NORMALE;TORINO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;TOIS067002@istruzione.it;Non Disponibile;VIA MADONNA DE LA SALETTE 29;TORINO;PIEMONTE;www.copernicoluxemburg.gov.it;201718;VIA MADONNA DE LA SALETTE 29, TORINO, Italia;45.07741;7.617789999999999;Via Madonna De La Salette, 29, 10146 Torino TO, Italy;POINT (7.617789999999999 45.07741);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10100;L219;;TO1A4G500E;;LA CASA DI KALU';;TORINO;SCUOLA INFANZIA NON STATALE;;;lacasadikalu@gmail.com;Non Disponibile;VIA PACCHIOTTI,116;TORINO;PIEMONTE;Non Disponibile;201718;VIA PACCHIOTTI,116, TORINO, Italia;45.0783221;7.622636900000001;Via Giacinto Pacchiotti, 116, 10146 Torino TO, Italy;POINT (7.622636900000001 45.0783221);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A067008;;S.MARIA GORETTI;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuola.goretti@tiscali.it;Non Disponibile;V.SERVAIS 135;TORINO;PIEMONTE;Non Disponibile;201718;V.SERVAIS 135, TORINO, Italia;45.0839071;7.622486500000001;Via Giovanni Servais, 135, 10146 Torino TO, Italy;POINT (7.622486500000001 45.0839071);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A04900P;;SS.NATALE;;TORINO;SCUOLA INFANZIA NON STATALE;;;economatogen@ssnatale.org;Non Disponibile;V.PIEDICAVALLO 5;TORINO;PIEMONTE;Non Disponibile;201718;V.PIEDICAVALLO 5, TORINO, Italia;45.0757495;7.642177200000001;Via Piedicavallo, 5, 10145 Torino TO, Italy;POINT (7.642177200000001 45.0757495);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A04900P;;SS.NATALE;;TORINO;SCUOLA INFANZIA NON STATALE;;;economatogen@ssnatale.org;Non Disponibile;V.PIEDICAVALLO 5;TORINO;PIEMONTE;Non Disponibile;201718;V.PIEDICAVALLO 5, TORINO, Italia;45.0757495;7.642177200000001;Via Piedicavallo, 5, 10145 Torino TO, Italy;POINT (7.642177200000001 45.0757495);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10145;L219;;TO1M05700R;;SS.NATALE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.PIEDICAVALLO 5;TORINO;PIEMONTE;www.ssnatale.it;201718;V.PIEDICAVALLO 5, TORINO, Italia;45.0757495;7.642177200000001;Via Piedicavallo, 5, 10145 Torino TO, Italy;POINT (7.642177200000001 45.0757495);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10145;L219;;TO1M05700R;;SS.NATALE;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;Non Disponibile;Non Disponibile;V.PIEDICAVALLO 5;TORINO;PIEMONTE;www.ssnatale.it;201718;V.PIEDICAVALLO 5, TORINO, Italia;45.0757495;7.642177200000001;Via Piedicavallo, 5, 10145 Torino TO, Italy;POINT (7.642177200000001 45.0757495);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A04800V;;TESORIERA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmasinaridibernezzo@comune.torino.it;Non Disponibile;V.A.BERNEZZO 23;TORINO;PIEMONTE;Non Disponibile;201718;V.A.BERNEZZO 23, TORINO, Italia;45.0792282;7.6380089999999985;Via Vittorio Asinari di Bernezzo, 23, 10145 Torino TO, Italy;POINT (7.638008999999998 45.0792282);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A047003;;CASA DEL SOLE;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmvalgioie@comune.torino.it;Non Disponibile;V.VALGIOIE 10;TORINO;PIEMONTE;Non Disponibile;201718;V.VALGIOIE 10, TORINO, Italia;45.0767996;7.634240900000001;Via Valgioie, 10, 10146 Torino TO, Italy;POINT (7.634240900000001 45.0767996);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A04500B;;DEMURO;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmlessona@comune.torino.it;Non Disponibile;V.LESSONA 70;TORINO;PIEMONTE;Non Disponibile;201718;V.LESSONA 70, TORINO, Italia;45.083436999999996;7.642020899999999;Via Michele Lessona, 70, 10145 Torino TO, Italy;POINT (7.642020899999999 45.083437);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A046007;;CENTRO PEDAGOGICO;;TORINO;SCUOLA INFANZIA NON STATALE;;;SMMSERVAIS@COMUNE.TORINO.IT;Non Disponibile;V.SERVAIS 62;TORINO;PIEMONTE;Non Disponibile;201718;V.SERVAIS 62, TORINO, Italia;45.0839396;7.6316723999999985;Via Giovanni Servais, 62, 10146 Torino TO, Italy;POINT (7.631672399999998 45.0839396);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A04400G;;CAVAGLIA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmcarrera@comune.torino.it;Non Disponibile;V.CARRERA 23;TORINO;PIEMONTE;Non Disponibile;201718;V.CARRERA 23, TORINO, Italia;45.0798699;7.635092599999999;Via Valentino Carrera, 23, 10146 Torino TO, Italy;POINT (7.635092599999999 45.0798699);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10146;L219;;TO1A06600C;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmbellardi@comune.torino.it;Non Disponibile;V.BELLARDI 56;TORINO;PIEMONTE;Non Disponibile;201718;V.BELLARDI 56, TORINO, Italia;45.07845;7.6244647999999975;Via Ludovico Bellardi, 56, 10146 Torino TO, Italy;POINT (7.624464799999997 45.07845);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10145;L219;;TO1E03400V;;SS.NATALE;;TORINO;SCUOLA PRIMARIA NON STATALE;;;Non Disponibile;Non Disponibile;VIA PIEDICAVALLO 5;TORINO;PIEMONTE;www.ssnatale.it;201718;VIA PIEDICAVALLO 5, TORINO, Italia;45.0757495;7.642177200000001;Via Piedicavallo, 5, 10145 Torino TO, Italy;POINT (7.642177200000001 45.0757495);14;Parella;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOIC8A0002;TOEE8A0014;I.C. TORINO - NIGRA;I.C. - NIGRA TORINO - GAMBARO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC8A0002@istruzione.it;Non Disponibile;VIA TALUCCHI 19;TORINO;PIEMONTE;www.nigra-to.it;201718;VIA TALUCCHI 19, TORINO, Italia;45.077755100000005;7.660380999999999;Via Giuseppe Talucchi, 19, 10143 Torino TO, Italy;POINT (7.660380999999999 45.0777551);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;TOIC81700R;TOEE81701V;"I.C. TORINO - ""PACINOTTI""";I.C. PACINOTTI - BONCOMPAGNI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC81700R@istruzione.it;Non Disponibile;VIA VIDUA 1;TORINO;PIEMONTE;www.icpacinotti.it;201718;VIA VIDUA 1, TORINO, Italia;45.08104669999999;7.660941800000002;Via Carlo Vidua, 1, 10144 Torino TO, Italy;POINT (7.660941800000002 45.08104669999999);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOIC81700R;TOEE817031;"I.C. TORINO - ""PACINOTTI""";I.C. PACINOTTI-PRIM. MANZONI;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC81700R@istruzione.it;Non Disponibile;CORSO SVIZZERA 59/61;TORINO;PIEMONTE;www.icpacinotti.it;201718;CORSO SVIZZERA 59/61, TORINO, Italia;45.0815496;7.650537;Corso Svizzera, 59, 10143 Torino TO, Italy;POINT (7.650537 45.0815496);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;TOIC81700R;TOEE81702X;"I.C. TORINO - ""PACINOTTI""";I.C. PACINOTTI - DE FILIPPO;NORMALE;TORINO;SCUOLA PRIMARIA;NO;Non Disponibile;TOIC81700R@istruzione.it;Non Disponibile;VIA FOSSANO 16;TORINO;PIEMONTE;www.icpacinotti.it;201718;VIA FOSSANO 16, TORINO, Italia;45.085633;7.660862099999999;Via Fossano, 16, 10144 Torino TO, Italy;POINT (7.660862099999999 45.085633);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;TOIC81700R;TOMM81701T;"I.C. TORINO - ""PACINOTTI""";I.C. PACINOTTI - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC81700R@istruzione.it;Non Disponibile;VIA        LE CHIUSE           80;TORINO;PIEMONTE;www.icpacinotti.it;201718;VIA        LE CHIUSE           80, TORINO, Italia;45.0810311;7.659809600000001;Via le Chiuse, 80, 10144 Torino TO, Italy;POINT (7.659809600000001 45.0810311);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOPC01000C;TOPC01000C;LICEO CLASSICO E MUSICALE   C. CAVOUR;LICEO CLASSICO E MUSICALE   C. CAVOUR;NORMALE;TORINO;LICEO CLASSICO;SI;Non Disponibile;TOPC01000C@istruzione.it;topc01000c@pec.istruzione.it;CORSO TASSONI, 15;TORINO;PIEMONTE;www.lcavour.gov.it;201718;CORSO TASSONI, 15, TORINO, Italia;45.07778560000001;7.6558620999999984;Corso Alessandro Tassoni, 15, 10143 Torino TO, Italy;POINT (7.655862099999998 45.07778560000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOIC8A0002;TOMM8A0013;I.C. TORINO - NIGRA;I.C.  NIGRA - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A0002@istruzione.it;Non Disponibile;VIA        BIANZE'             7;TORINO;PIEMONTE;www.icnigra.it;201718;VIA        BIANZE'             7, TORINO, Italia;45.0780131;7.6547966;Via Bianzè, 7, 10143 Torino TO, Italy;POINT (7.6547966 45.0780131);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOIC8A0002;TOMM8A0013;I.C. TORINO - NIGRA;I.C.  NIGRA - TORINO;NORMALE;TORINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;TOIC8A0002@istruzione.it;Non Disponibile;VIA        BIANZE'             7;TORINO;PIEMONTE;www.icnigra.it;201718;VIA        BIANZE'             7, TORINO, Italia;45.0780131;7.6547966;Via Bianzè, 7, 10143 Torino TO, Italy;POINT (7.6547966 45.0780131);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOIC8A0002;TOIC8A0002;I.C. TORINO - NIGRA;I.C. TORINO - NIGRA;NORMALE;TORINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TOIC8A0002@istruzione.it;TOIC8A0002@pec.istruzione.it;VIA        BIANZE'             7;TORINO;PIEMONTE;Non Disponibile;201718;VIA        BIANZE'             7, TORINO, Italia;45.0780131;7.6547966;Via Bianzè, 7, 10143 Torino TO, Italy;POINT (7.6547966 45.0780131);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOIC8A0002;TOIC8A0002;I.C. TORINO - NIGRA;I.C. TORINO - NIGRA;NORMALE;TORINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TOIC8A0002@istruzione.it;TOIC8A0002@pec.istruzione.it;VIA        BIANZE'             7;TORINO;PIEMONTE;Non Disponibile;201718;VIA        BIANZE'             7, TORINO, Italia;45.0780131;7.6547966;Via Bianzè, 7, 10143 Torino TO, Italy;POINT (7.6547966 45.0780131);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;TOIC81700R;TOAA81701N;"I.C. TORINO - ""PACINOTTI""";I.C. PACINOTTI - V.FOSSANO;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOIC81700R@istruzione.it;Non Disponibile;VIA FOSSANO 8;TORINO;PIEMONTE;www.icpacinotti.it;201718;VIA FOSSANO 8, TORINO, Italia;45.0853839;7.6619338;Via Fossano, 8, 10144 Torino TO, Italy;POINT (7.6619338 45.0853839);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;TOIC81700R;TOAA81702P;"I.C. TORINO - ""PACINOTTI""";I.C. PACINOTTI - INF. MANZONI;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOIC81700R@istruzione.it;Non Disponibile;VIA BALME, 46;TORINO;PIEMONTE;www.icpacinotti.it;201718;VIA BALME, 46, TORINO, Italia;45.0812775;7.649496300000001;Via Balme, 46, 10143 Torino TO, Italy;POINT (7.649496300000001 45.0812775);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;TOIC81700R;TOIC81700R;"I.C. TORINO - ""PACINOTTI""";"I.C. TORINO - ""PACINOTTI""";NORMALE;TORINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TOIC81700R@istruzione.it;toic81700r@pec.istruzione.it;VIA LE CHIUSE 80;TORINO;PIEMONTE;Non Disponibile;201718;VIA LE CHIUSE 80, TORINO, Italia;45.0810311;7.659809600000001;Via le Chiuse, 80, 10144 Torino TO, Italy;POINT (7.659809600000001 45.0810311);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;TOIC8A0002;TOAA8A001V;I.C. TORINO - NIGRA;I.C. . NIGRA TORINO - BOVETTI;NORMALE;TORINO;SCUOLA INFANZIA;NO;Non Disponibile;TOIC8A0002@istruzione.it;Non Disponibile;VIA SAVIGLIANO, 7;TORINO;PIEMONTE;www.nigra-to.it;201718;VIA SAVIGLIANO, 7, TORINO, Italia;45.0826937;7.6709817;Via Savigliano, 7, 10144 Torino TO, Italy;POINT (7.6709817 45.0826937);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TO1A13500N;;APORTI GASTALDI;;TORINO;SCUOLA INFANZIA NON STATALE;;;smmlivorno@comune.torino.it;Non Disponibile;V.LIVORNO 14;TORINO;PIEMONTE;Non Disponibile;201718;V.LIVORNO 14, TORINO, Italia;45.083542;7.667475;Via Livorno, 14, 10144 Torino TO, Italy;POINT (7.667475 45.083542);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A29900D;;MARIA MONTESSORI S.R.L.;;TORINO;SCUOLA INFANZIA NON STATALE;;;INFO@SCUOLAMONTESSORI.IT;Non Disponibile;V.MIGLIARA 7;TORINO;PIEMONTE;Non Disponibile;201718;V.MIGLIARA 7, TORINO, Italia;45.0792503;7.659095699999999;Via Giovanni Migliara, 7, 10143 Torino TO, Italy;POINT (7.659095699999999 45.0792503);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TORI05500A;;INTERNAZIONALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;internazion@hotmail.com;Non Disponibile;V.BONZANIGO 8;TORINO;PIEMONTE;www.internazionale.biz;201718;V.BONZANIGO 8, TORINO, Italia;45.0797294;7.669224099999999;Via Giuseppe Maria Bonzanigo, 8, 10144 Torino TO, Italy;POINT (7.669224099999999 45.0797294);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TORI05500A;;INTERNAZIONALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;internazion@hotmail.com;Non Disponibile;V.BONZANIGO 8;TORINO;PIEMONTE;www.internazionale.biz;201718;V.BONZANIGO 8, TORINO, Italia;45.0797294;7.669224099999999;Via Giuseppe Maria Bonzanigo, 8, 10144 Torino TO, Italy;POINT (7.669224099999999 45.0797294);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TOTF055007;;INTERNAZIONALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;internazion@hotmail.com;Non Disponibile;V.BONZANIGO 8;TORINO;PIEMONTE;www.internazionale.biz;201718;V.BONZANIGO 8, TORINO, Italia;45.0797294;7.669224099999999;Via Giuseppe Maria Bonzanigo, 8, 10144 Torino TO, Italy;POINT (7.669224099999999 45.0797294);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TOTF055007;;INTERNAZIONALE;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;internazion@hotmail.com;Non Disponibile;V.BONZANIGO 8;TORINO;PIEMONTE;www.internazionale.biz;201718;V.BONZANIGO 8, TORINO, Italia;45.0797294;7.669224099999999;Via Giuseppe Maria Bonzanigo, 8, 10144 Torino TO, Italy;POINT (7.669224099999999 45.0797294);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A062005;;SACRA FAMIGLIA;;TORINO;SCUOLA INFANZIA NON STATALE;;;istitutodellasacrafamigl@tin.it;Non Disponibile;V.S.DONATO 17;TORINO;PIEMONTE;www.maternasacrafamigliatorino.it;201718;V.S.DONATO 17, TORINO, Italia;45.0790453;7.6665765;Via S. Donato, 17, 10144 Torino TO, Italy;POINT (7.6665765 45.0790453);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TO1A13600D;;PARROCCHIA STIMMATE DI SAN FRANCESCO;;TORINO;SCUOLA INFANZIA NON STATALE;;;sculamat@scuolastimmate.191.it;Non Disponibile;V.ASCOLI 38;TORINO;PIEMONTE;Non Disponibile;201718;V.ASCOLI 38, TORINO, Italia;45.0858932;7.6679975;Via Graziadio Ascoli, 38, 10144 Torino TO, Italy;POINT (7.6679975 45.0858932);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A061009;;FAA' DI BRUNO;;TORINO;SCUOLA INFANZIA NON STATALE;;;scuole@faadibruno.it;Non Disponibile;V.S.DONATO 31;TORINO;PIEMONTE;www.scuolafaadibruno.it;201718;V.S.DONATO 31, TORINO, Italia;45.079953700000004;7.664972200000001;Via S. Donato, 31, 10144 Torino TO, Italy;POINT (7.664972200000001 45.0799537);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1E03700A;;SACRA FAMIGLIA;;TORINO;SCUOLA PRIMARIA NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;VIA ROSALINO PILO, 24;TORINO;PIEMONTE;www.collegiosacrafamiglia.it;201718;VIA ROSALINO PILO, 24, TORINO, Italia;45.078072600000006;7.6481287999999985;Via Rosolino Pilo, 24, 10143 Torino TO, Italy;POINT (7.648128799999999 45.07807260000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TO1M048002;;FAA' DI BRUNO;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;scuole@faadibruno.it;Non Disponibile;V.LE CHIUSE 40;TORINO;PIEMONTE;www.scuolafaadibruno.it;201718;V.LE CHIUSE 40, TORINO, Italia;45.0795624;7.664022900000001;Via le Chiuse, 40, 10144 Torino TO, Italy;POINT (7.664022900000001 45.0795624);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1M04600A;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;V.ROSALINO PILO 24;TORINO;PIEMONTE;www.collegiosacrafamiglia.it;201718;V.ROSALINO PILO 24, TORINO, Italia;45.078072600000006;7.6481287999999985;Via Rosolino Pilo, 24, 10143 Torino TO, Italy;POINT (7.648128799999999 45.07807260000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1M04600A;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. PRIMO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;V.ROSALINO PILO 24;TORINO;PIEMONTE;www.collegiosacrafamiglia.it;201718;V.ROSALINO PILO 24, TORINO, Italia;45.078072600000006;7.6481287999999985;Via Rosolino Pilo, 24, 10143 Torino TO, Italy;POINT (7.648128799999999 45.07807260000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TOPC04500B;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;V.ROSALINO PILO 24;TORINO;PIEMONTE;www.collegiosacrafamiglia.it;201718;V.ROSALINO PILO 24, TORINO, Italia;45.078072600000006;7.6481287999999985;Via Rosolino Pilo, 24, 10143 Torino TO, Italy;POINT (7.648128799999999 45.07807260000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TOPC04500B;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;V.ROSALINO PILO 24;TORINO;PIEMONTE;www.collegiosacrafamiglia.it;201718;V.ROSALINO PILO 24, TORINO, Italia;45.078072600000006;7.6481287999999985;Via Rosolino Pilo, 24, 10143 Torino TO, Italy;POINT (7.648128799999999 45.07807260000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1E05200C;;M. MONTESSORI;;TORINO;SCUOLA PRIMARIA NON STATALE;;;info@scuolamontessori.it;Non Disponibile;VIA MIGLIARA, 7;TORINO;PIEMONTE;www.scuolamontessori.it;201718;VIA MIGLIARA, 7, TORINO, Italia;45.0792503;7.659095699999999;Via Giovanni Migliara, 7, 10143 Torino TO, Italy;POINT (7.659095699999999 45.0792503);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TOPS005004;;SACRA FAMIGLIA;;TORINO;SCUOLA SEC. SECONDO GRADO NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;VIA ROSALINO PILO 24;TORINO;PIEMONTE;www.collegiosacrafamiglia.it;201718;VIA ROSALINO PILO 24, TORINO, Italia;45.078072600000006;7.6481287999999985;Via Rosolino Pilo, 24, 10143 Torino TO, Italy;POINT (7.648128799999999 45.07807260000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A07400B;;CONIUGI VERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.MUSINE' 8;TORINO;PIEMONTE;www.asiloverna.it;201718;V.MUSINE' 8, TORINO, Italia;45.08117319999999;7.6530353;Via Musinè, 8, 10143 Torino TO, Italy;POINT (7.6530353 45.08117319999999);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A07100X;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.MEDICI 12;TORINO;PIEMONTE;Non Disponibile;201718;V.MEDICI 12, TORINO, Italia;45.07680879999999;7.6544881999999985;Via Giacomo Medici, 12, 10143 Torino TO, Italy;POINT (7.654488199999999 45.07680879999999);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A29400A;;"""IL PAESE DEL SOLE"" COLLEGIO SACRA FAMIGLIA";;TORINO;SCUOLA INFANZIA NON STATALE;;;SEGRETERIA@COLLEGIOSACRAFAMIGLIA.IT;Non Disponibile;VIA R.PILO 24;TORINO;PIEMONTE;www.collegiosacrafamiglia.it;201718;VIA R.PILO 24, TORINO, Italia;45.078072600000006;7.6481287999999985;Via Rosolino Pilo, 24, 10143 Torino TO, Italy;POINT (7.648128799999999 45.07807260000001);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A07300G;;CASA dei BIMBI;;TORINO;SCUOLA INFANZIA NON STATALE;;;CASADEIBIMBISANNA@LIBERO.IT;Non Disponibile;V.MEDICI 61;TORINO;PIEMONTE;Non Disponibile;201718;V.MEDICI 61, TORINO, Italia;45.0788782;7.647975;Via Giacomo Medici, 61, 10143 Torino TO, Italy;POINT (7.647975 45.0788782);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10143;L219;;TO1A07200Q;;SCUOLA MATERNA;;TORINO;SCUOLA INFANZIA NON STATALE;;;Non Disponibile;Non Disponibile;V.SPOLETO 5;TORINO;PIEMONTE;Non Disponibile;201718;V.SPOLETO 5, TORINO, Italia;45.08748;7.65422;Via Spoleto, 5, 10143 Torino TO, Italy;POINT (7.65422 45.08748);6;San Donato;4;San Donato - Campidoglio - Parella
NORD OVEST;10144;L219;;TO1E024008;;"""FAA DI BRUNO""";;TORINO;SCUOLA PRIMARIA NON STATALE;;;scuole@faadibruno.it;Non Disponibile;VIA SAN DONATO 31;TORINO;PIEMONTE;www.scuolafaadibruno.it;201718;VIA SAN DONATO 31, TORINO, Italia;45.079953700000004;7.664972200000001;Via S. Donato, 31, 10144 Torino TO, Italy;POINT (7.664972200000001 45.0799537);6;San Donato;4;San Donato - Campidoglio - Parella
